time,voltage
12.820000,0.564000
12.830000,0.566000
12.840000,0.568000
12.850000,0.570000
12.860000,0.572000
12.870000,0.574000
12.880000,0.576000
12.890000,0.578000
12.900000,0.580000
12.910000,0.582000
12.920000,0.584000
12.930000,0.586000
12.940000,0.588000
12.950000,0.590000
12.960000,0.592000
12.970000,0.594000
12.980000,0.596000
12.990000,0.598000
13.000000,0.600000
13.010000,0.598000
13.020000,0.596000
13.030000,0.594000
13.040000,0.592000
13.050000,0.590000
13.060000,0.588000
13.070000,0.586000
13.080000,0.584000
13.090000,0.582000
13.100000,0.580000
13.110000,0.578000
13.120000,0.576000
13.130000,0.574000
13.140000,0.572000
13.150000,0.570000
13.160000,0.568000
13.170000,0.566000
13.180000,0.564000
13.190000,0.562000
13.200000,0.560000
13.210000,0.558000
13.220000,0.556000
13.230000,0.554000
13.240000,0.552000
13.250000,0.550000
13.260000,0.548000
13.270000,0.546000
13.280000,0.544000
13.290000,0.542000
13.300000,0.540000
13.310000,0.538000
13.320000,0.536000
13.330000,0.534000
13.340000,0.532000
13.350000,0.530000
13.360000,0.528000
13.370000,0.526000
13.380000,0.524000
13.390000,0.522000
13.400000,0.520000
13.410000,0.518000
13.420000,0.516000
13.430000,0.514000
13.440000,0.512000
13.450000,0.510000
13.460000,0.508000
13.470000,0.506000
13.480000,0.504000
13.490000,0.502000
13.500000,0.500000
13.510000,0.498000
13.520000,0.496000
13.530000,0.494000
13.540000,0.492000
13.550000,0.490000
13.560000,0.488000
13.570000,0.486000
13.580000,0.484000
13.590000,0.482000
13.600000,0.480000
13.610000,0.478000
13.620000,0.476000
13.630000,0.474000
13.640000,0.472000
13.650000,0.470000
13.660000,0.468000
13.670000,0.466000
13.680000,0.464000
13.690000,0.462000
13.700000,0.460000
13.710000,0.458000
13.720000,0.456000
13.730000,0.454000
13.740000,0.452000
13.750000,0.450000
13.760000,0.448000
